id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
59,2017,Hyderabad,21-05-2017,MI,RPS,MI,bat,normal,0,MI,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi,,697,477,644,707,0.554054054,0,32,38,0.784,0.176,592.5,0,0.5,0.5
7894,2018,Mumbai,07-04-2018,MI,CSK,CSK,field,normal,0,CSK,0,1,DJ Bravo,Wankhede Stadium,Chris Gaffaney,A Nanda Kishore,Anil Chaudhary,590,648,475,667,0.564705882,0.636363636,40,42,0.317,0.253,737.5,791,0.56,0.44
7895,2018,Mohali,08-04-2018,DC,KXIP,KXIP,field,normal,0,KXIP,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rod Tucker,K Ananthapadmanabhan,Nitin Menon,497,572,696,446,0.458333333,0.411764706,48,73,-0.22,-0.502,653.5,700,0.45,0.55
7896,2018,Kolkata,08-04-2018,RCB,KKR,KKR,field,normal,0,KKR,0,4,SP Narine,Eden Gardens,C ShamshuDCin,A.D Deshmukh,S Ravi,722,497,611,657,0.5,0.564102564,57,71,0.129,-0.07,653.5,895.5,0.45,0.55
7897,2018,Hyderabad,09-04-2018,RR,SRH,SRH,field,normal,0,SRH,0,9,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Nigel Llong,Vineet Kulkarni,O Nandan,549,621,637,690,0.53968254,0.485714286,51,60,-0.25,0.284,609.5,794,0.57,0.43
7898,2018,Chennai,10-04-2018,KKR,CSK,CSK,field,normal,0,CSK,0,5,SW Billings,"MA Chidambaram Stadium, Chepauk",Anil Chaudhary,Chris Gaffaney,A Nanda Kishore,497,648,657,667,0.564102564,0.636363636,65,75,-0.07,0.253,895.5,791,0.375,0.625
7899,2018,Jaipur,11-04-2018,RR,DC,DC,field,normal,1,RR,10,0,SV Samson,Sawai Mansingh Stadium,K Ananthapadmanabhan,Rod Tucker,Nitin Menon,549,497,637,696,0.53968254,0.458333333,51,63,-0.25,-0.22,609.5,653.5,0.625,0.375
7900,2018,Hyderabad,12-04-2018,MI,SRH,SRH,field,normal,0,SRH,0,1,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Nigel Llong,Vineet Kulkarni,590,621,475,690,0.564705882,0.485714286,59,57,0.317,0.284,737.5,794,0.5,0.5
7901,2018,Bengaluru,13-04-2018,KXIP,RCB,RCB,field,normal,0,RCB,0,4,UT Yadav,M Chinnaswamy Stadium,S Ravi,A.D Deshmukh,C ShamshuDCin,572,722,446,611,0.411764706,0.5,51,42,-0.502,0.129,700,653.5,0.65,0.35
7902,2018,Mumbai,14-04-2018,MI,DC,DC,field,normal,0,DC,0,7,JJ Roy,Wankhede Stadium,K Ananthapadmanabhan,Nitin Menon,Rod Tucker,590,497,475,696,0.564705882,0.458333333,90,53,0.317,-0.22,737.5,653.5,0.55,0.45
7903,2018,Kolkata,14-04-2018,KKR,SRH,SRH,field,normal,0,SRH,0,5,B Stanlake,Eden Gardens,A Nanda Kishore,Anil Chaudhary,Chris Gaffaney,497,621,657,690,0.564102564,0.485714286,49,50,-0.07,0.284,895.5,794,0.67,0.33
7904,2018,Bengaluru,15-04-2018,RR,RCB,RCB,field,normal,0,RR,19,0,SV Samson,M Chinnaswamy Stadium,C ShamshuDCin,S Ravi,A.D Deshmukh,549,722,637,611,0.53968254,0.5,56,65,-0.25,0.129,609.5,653.5,0.47,0.53
7905,2018,Mohali,15-04-2018,KXIP,CSK,CSK,field,normal,0,KXIP,4,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Vineet Kulkarni,O Nandan,Nigel Llong,572,648,446,667,0.411764706,0.636363636,76,58,-0.502,0.253,700,791,0.41,0.59
7906,2018,Kolkata,16-04-2018,KKR,DC,DC,field,normal,0,KKR,71,0,N Rana,Eden Gardens,Anil Chaudhary,A Nanda Kishore,Chris Gaffaney,497,497,657,696,0.564102564,0.458333333,50,62,-0.07,-0.22,895.5,653.5,0.63,0.37
7907,2018,Mumbai,17-04-2018,MI,RCB,RCB,field,normal,0,MI,46,0,RG Sharma,Wankhede Stadium,Rod Tucker,Nitin Menon,K Ananthapadmanabhan,590,722,475,611,0.564705882,0.5,71,57,0.317,0.129,737.5,653.5,0.62,0.38
7908,2018,Jaipur,18-04-2018,RR,KKR,KKR,field,normal,0,KKR,0,7,N Rana,Sawai Mansingh Stadium,S Ravi,A.D Deshmukh,C ShamshuDCin,549,497,637,657,0.53968254,0.564102564,49,53,-0.25,-0.07,609.5,895.5,0.6,0.4
7909,2018,Mohali,19-04-2018,KXIP,SRH,KXIP,bat,normal,0,KXIP,15,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nigel Llong,Anil Chaudhary,Vineet Kulkarni,572,621,446,690,0.411764706,0.485714286,53,42,-0.502,0.284,700,794,0.2,0.8
7910,2018,Pune,20-04-2018,CSK,RR,RR,field,normal,0,CSK,64,0,SR Watson,Maharashtra Cricket Association Stadium,Nitin Menon,K Ananthapadmanabhan,Rod Tucker,648,549,667,637,0.636363636,0.53968254,70,37,0.253,-0.25,791,609.5,0.65,0.35
7911,2018,Kolkata,21-04-2018,KKR,KXIP,KXIP,field,normal,1,KXIP,0,9,KL Rahul,Eden Gardens,C ShamshuDCin,A.D Deshmukh,S Ravi,497,572,657,446,0.564102564,0.411764706,53,74,-0.07,-0.502,895.5,700,0.7,0.3
7912,2018,Bengaluru,21-04-2018,DC,RCB,RCB,field,normal,0,RCB,0,6,AB de Villiers,M Chinnaswamy Stadium,Chris Gaffaney,O Nandan,A Nanda Kishore,497,722,696,611,0.458333333,0.5,31,44,-0.22,0.129,653.5,653.5,0.33,0.67
7913,2018,Hyderabad,22-04-2018,CSK,SRH,SRH,field,normal,0,CSK,4,0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,Vineet Kulkarni,Nigel Llong,648,621,667,690,0.636363636,0.485714286,28,41,0.253,0.284,791,794,0.67,0.33
7914,2018,Jaipur,22-04-2018,MI,RR,MI,bat,normal,0,RR,0,3,J Archer,Sawai Mansingh Stadium,Rod Tucker,K Ananthapadmanabhan,Nitin Menon,590,549,475,637,0.564705882,0.53968254,44,44,0.317,-0.25,737.5,609.5,0.625,0.375
7915,2018,Delhi,23-04-2018,KXIP,DC,DC,field,normal,0,KXIP,4,0,AS Rajpoot,Feroz Shah Kotla,O Nandan,A Nanda Kishore,Chris Gaffaney,572,497,446,696,0.411764706,0.458333333,52,52,-0.502,-0.22,700,653.5,0.55,0.45
7916,2018,Mumbai,24-04-2018,SRH,MI,MI,field,normal,0,SRH,31,0,Rashid Khan,Wankhede Stadium,C ShamshuDCin,S Ravi,A.D Deshmukh,621,590,690,475,0.485714286,0.564705882,61,23,0.284,0.317,794,737.5,0.5,0.5
7917,2018,Bengaluru,25-04-2018,RCB,CSK,CSK,field,normal,0,CSK,0,5,MS Dhoni,M Chinnaswamy Stadium,Nigel Llong,Virender Kumar Sharma,Anil Chaudhary,722,648,611,667,0.5,0.636363636,52,56,0.129,0.253,653.5,791,0.37,0.63
7918,2018,Hyderabad,26-04-2018,SRH,KXIP,KXIP,field,normal,0,SRH,13,0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Yeshwant Barde,Rod Tucker,621,572,690,446,0.485714286,0.411764706,39,44,0.284,-0.502,794,700,0.8,0.2
7919,2018,Delhi,27-04-2018,DC,KKR,KKR,field,normal,0,DC,55,0,SS Iyer,Feroz Shah Kotla,C ShamshuDCin,S Ravi,A Nanda Kishore,497,497,696,657,0.458333333,0.564102564,57,51,-0.22,-0.07,653.5,895.5,0.37,0.63
7920,2018,Pune,28-04-2018,CSK,MI,MI,field,normal,0,MI,0,8,RG Sharma,Maharashtra Cricket Association Stadium,Chris Gaffaney,Nitin Menon,Anil Dandekar,648,590,667,475,0.636363636,0.564705882,52,52,0.253,0.317,791,737.5,0.44,0.56
7921,2018,Jaipur,29-04-2018,SRH,RR,SRH,bat,normal,0,SRH,11,0,KS Williamson,Sawai Mansingh Stadium,Bruce Oxenford,A Nanda Kishore,S Ravi,621,549,690,637,0.485714286,0.53968254,39,43,0.284,-0.25,794,609.5,0.43,0.57
7922,2018,Bengaluru,29-04-2018,RCB,KKR,KKR,field,normal,0,KKR,0,6,CA Lynn,M Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Virender Kumar Sharma,722,497,611,657,0.5,0.564102564,43,53,0.129,-0.07,653.5,895.5,0.45,0.55
7923,2018,Pune,30-04-2018,CSK,DC,DC,field,normal,0,CSK,13,0,SR Watson,Maharashtra Cricket Association Stadium,C ShamshuDCin,Anil Dandekar,O Nandan,648,497,667,696,0.636363636,0.458333333,57,60,0.253,-0.22,791,653.5,0.69,0.31
7924,2018,Bengaluru,01-05-2018,RCB,MI,MI,field,normal,0,RCB,14,0,TG Southee,M Chinnaswamy Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,722,590,611,475,0.5,0.564705882,44,46,0.129,0.317,653.5,737.5,0.38,0.62
7925,2018,Delhi,02-05-2018,DC,RR,RR,field,normal,1,DC,4,0,RR Pant,Feroz Shah Kotla,O Nandan,Virender Kumar Sharma,Bruce Oxenford,497,549,696,637,0.458333333,0.53968254,62,81,-0.22,-0.25,653.5,609.5,0.375,0.625
7926,2018,Kolkata,03-05-2018,CSK,KKR,KKR,field,normal,0,KKR,0,6,SP Narine,Eden Gardens,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary,648,497,667,657,0.636363636,0.564102564,57,58,0.253,-0.07,791,895.5,0.625,0.375
7927,2018,Indore,04-05-2018,KXIP,MI,MI,field,normal,0,MI,0,6,AS Yadav,Holkar Cricket Stadium,S Ravi,Anil Dandekar,C ShamshuDCin,572,590,446,475,0.411764706,0.564705882,51,40,-0.502,0.317,700,737.5,0.5,0.5
7928,2018,Pune,05-05-2018,RCB,CSK,CSK,field,normal,0,CSK,0,6,RA Jadeja,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus,722,648,611,667,0.5,0.636363636,50,43,0.129,0.253,653.5,791,0.37,0.63
7929,2018,Hyderabad,05-05-2018,DC,SRH,DC,bat,normal,0,SRH,0,7,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,O Nandan,Virender Kumar Sharma,497,621,696,690,0.458333333,0.485714286,61,64,-0.22,0.284,653.5,794,0.4,0.6
7930,2018,Mumbai,06-05-2018,MI,KKR,KKR,field,normal,0,MI,13,0,HH Pandya,Wankhede Stadium,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary,590,497,475,657,0.564705882,0.564102564,56,52,0.317,-0.07,737.5,895.5,0.76,0.24
7931,2018,Indore,06-05-2018,RR,KXIP,KXIP,field,normal,0,KXIP,0,6,M Ur Rahman,Holkar Cricket Stadium,C ShamshuDCin,S Ravi,Anil Dandekar,549,572,637,446,0.53968254,0.411764706,51,36,-0.25,-0.502,609.5,700,0.6,0.4
7932,2018,Hyderabad,07-05-2018,SRH,RCB,RCB,field,normal,0,SRH,5,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,Virender Kumar Sharma,O Nandan,621,722,690,611,0.485714286,0.5,41,56,0.284,0.129,794,653.5,0.6,0.4
7933,2018,Jaipur,08-05-2018,RR,KXIP,RR,bat,normal,0,RR,15,0,JC Buttler,Sawai Mansingh Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,549,572,637,446,0.53968254,0.411764706,64,33,-0.25,-0.502,609.5,700,0.6,0.4
7934,2018,Kolkata,09-05-2018,MI,KKR,KKR,field,normal,0,MI,102,0,Ishan Kishan,Eden Gardens,Anil Chaudhary,K Ananthapadmanabhan,Kumar Dharmasena,590,497,475,657,0.564705882,0.564102564,47,47,0.317,-0.07,737.5,895.5,0.76,0.24
7935,2018,Delhi,10-05-2018,DC,SRH,DC,bat,normal,0,SRH,0,9,S Dhawan,Feroz Shah Kotla,C ShamshuDCin,Anil Dandekar,S Ravi,497,621,696,690,0.458333333,0.485714286,39,52,-0.22,0.284,653.5,794,0.4,0.6
7936,2018,Jaipur,11-05-2018,CSK,RR,CSK,bat,normal,0,RR,0,4,JC Buttler,Sawai Mansingh Stadium,Marais Erasmus,Yeshwant Barde,Nitin Menon,648,549,667,637,0.636363636,0.53968254,59,58,0.253,-0.25,791,609.5,0.65,0.35
7937,2018,Indore,12-05-2018,KKR,KXIP,KXIP,field,normal,0,KKR,31,0,SP Narine,Holkar Cricket Stadium,O Nandan,Virender Kumar Sharma,Bruce Oxenford,497,572,657,446,0.564102564,0.411764706,59,59,-0.07,-0.502,895.5,700,0.7,0.3
7938,2018,Delhi,12-05-2018,DC,RCB,RCB,field,normal,0,RCB,0,5,AB de Villiers,Feroz Shah Kotla,Kumar Dharmasena,Anil Chaudhary,K Ananthapadmanabhan,497,722,696,611,0.458333333,0.5,47,63,-0.22,0.129,653.5,653.5,0.33,0.67
7939,2018,Pune,13-05-2018,SRH,CSK,CSK,field,normal,0,CSK,0,8,AT Rayudu,Maharashtra Cricket Association Stadium,Marais Erasmus,Yeshwant Barde,Anil Dandekar,621,648,690,667,0.485714286,0.636363636,32,53,0.284,0.253,794,791,0.33,0.67
7940,2018,Mumbai,13-05-2018,MI,RR,RR,field,normal,0,RR,0,7,JC Buttler,Wankhede Stadium,Nitin Menon,S Ravi,C ShamshuDCin,590,549,475,637,0.564705882,0.53968254,54,59,0.317,-0.25,737.5,609.5,0.625,0.375
7941,2018,Indore,14-05-2018,KXIP,RCB,RCB,field,normal,0,RCB,0,10,UT Yadav,Holkar Cricket Stadium,Bruce Oxenford,Virender Kumar Sharma,O Nandan,572,722,446,611,0.411764706,0.5,48,68,-0.502,0.129,700,653.5,0.65,0.35
7942,2018,Kolkata,15-05-2018,RR,KKR,KKR,field,normal,0,KKR,0,6,Kuldeep Yadav,Eden Gardens,Kumar Dharmasena,Anil Chaudhary,Vineet Kulkarni,549,497,637,657,0.53968254,0.564102564,69,52,-0.25,-0.07,609.5,895.5,0.6,0.4
7943,2018,Mumbai,16-05-2018,MI,KXIP,KXIP,field,normal,0,MI,3,0,JJ Bumrah,Wankhede Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,590,572,475,446,0.564705882,0.411764706,63,58,0.317,-0.502,737.5,700,0.5,0.5
7944,2018,Bengaluru,17-05-2018,RCB,SRH,SRH,field,normal,0,RCB,14,0,AB de Villiers,M Chinnaswamy Stadium,S Ravi,Anil Dandekar,C ShamshuDCin,722,621,611,690,0.5,0.485714286,44,56,0.129,0.284,653.5,794,0.4,0.6
7945,2018,Delhi,18-05-2018,DC,CSK,CSK,field,normal,0,DC,34,0,HV Patel,Feroz Shah Kotla,Kumar Dharmasena,Vineet Kulkarni,O Nandan,497,648,696,667,0.458333333,0.636363636,43,45,-0.22,0.253,653.5,791,0.31,0.69
7946,2018,Jaipur,19-05-2018,RR,RCB,RR,bat,normal,0,RR,30,0,S Gopal,Sawai Mansingh Stadium,Bruce Oxenford,Virender Kumar Sharma,C ShamshuDCin,549,722,637,611,0.53968254,0.5,50,56,-0.25,0.129,609.5,653.5,0.47,0.53
7947,2018,Hyderabad,19-05-2018,SRH,KKR,SRH,bat,normal,0,KKR,0,5,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,S Ravi,Anil Dandekar,621,497,690,657,0.485714286,0.564102564,68,70,0.284,-0.07,794,895.5,0.33,0.67
7948,2018,Delhi,20-05-2018,DC,MI,DC,bat,normal,0,DC,11,0,A Mishra,Feroz Shah Kotla,Kumar Dharmasena,O Nandan,Vineet Kulkarni,497,590,696,475,0.458333333,0.564705882,49,59,-0.22,0.317,653.5,737.5,0.45,0.55
7949,2018,Pune,20-05-2018,KXIP,CSK,CSK,field,normal,0,CSK,0,5,L Ngidi,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus,572,648,446,667,0.411764706,0.636363636,32,35,-0.502,0.253,700,791,0.41,0.59
7950,2018,Mumbai,22-05-2018,SRH,CSK,CSK,field,normal,0,CSK,0,2,F du Plessis,Wankhede Stadium,Marais Erasmus,C ShamshuDCin,S Ravi,621,648,690,667,0.485714286,0.636363636,47,34,0.284,0.253,794,791,0.33,0.67
7951,2018,Kolkata,23-05-2018,KKR,RR,RR,field,normal,0,KKR,25,0,AD Russell,Eden Gardens,Nitin Menon,Anil Chaudhary,Kumar Dharmasena,497,549,657,637,0.564102564,0.53968254,53,52,-0.07,-0.25,895.5,609.5,0.4,0.6
7952,2018,Kolkata,25-05-2018,SRH,KKR,KKR,field,normal,0,SRH,14,0,Rashid Khan,Eden Gardens,Nitin Menon,Kumar Dharmasena,Anil Chaudhary,621,497,690,657,0.485714286,0.564102564,47,69,0.284,-0.07,794,895.5,0.33,0.67
7953,2018,Mumbai,27-05-2018,SRH,CSK,CSK,field,normal,0,CSK,0,8,SR Watson,Wankhede Stadium,Marais Erasmus,S Ravi,Nitin Menon,621,648,690,667,0.485714286,0.636363636,45,37,0.284,0.253,794,791,0.33,0.67
11137,2019,Chennai,23-03-2019,RCB,CSK,CSK,field,normal,0,CSK,0,7,Harbhajan Singh,M. A. Chidambaram Stadium,Bruce Oxenford,Anil Dandekar,Nitin Menon,641,658,569,700,0.506493506,0.649350649,35,17,-0.607,0.131,560.5,764,0.33,0.67
11138,2019,Kolkata,24-03-2019,SRH,KKR,KKR,field,normal,0,KKR,0,6,AD Russell,Eden Gardens,Chris Gaffaney,Anil Chaudhary,Vineet Kulkarni,610,589,661,406,0.5,0.563218391,58,47,0.577,0.028,694.5,756,0.4,0.6
11139,2019,Mumbai,24-03-2019,DC,MI,MI,field,normal,0,DC,37,0,RR Pant,Wankhede Stadium,S Ravi,Yeshwant Barde,O Nandan,537,616,810,759,0,0.555555556,47,48,0.044,0.421,677,830,0.5,0.5
11140,2019,Jaipur,25-03-2019,KXIP,RR,RR,field,normal,0,KXIP,14,0,CH Gayle,Sawai Mansingh Stadium,C ShamshuDCin,KN Anantapadmanabhan,Bruce Oxenford,656,743,446,608,0.426666667,0.536231884,35,64,-0.251,-0.449,657,568,0.41,0.59
11141,2019,Delhi,26-03-2019,DC,CSK,DC,bat,normal,0,CSK,0,6,SR Watson,Feroz Shah Kotla Ground,Marais Erasmus,Nitin Menon,Anil Dandekar,537,658,810,700,0,0.649350649,45,62,0.044,0.131,677,764,0.33,0.67
11142,2019,Kolkata,27-03-2019,KKR,KXIP,KXIP,field,normal,0,KKR,28,0,AD Russell,Eden Gardens,Anil Chaudhary,Vineet Kulkarni,Chris Gaffaney,589,656,406,446,0.563218391,0.426666667,54,53,0.028,-0.251,756,657,0.65,0.35
11143,2019,Bengaluru,28-03-2019,MI,RCB,RCB,field,normal,0,MI,6,0,JJ Bumrah,M. Chinnaswamy Stadium,S Ravi,O Nandan,Yeshwant Barde,616,641,759,569,0.555555556,0.506493506,52,60,0.421,-0.607,830,560.5,0.61,0.39
11144,2019,Hyderabad,29-03-2019,RR,SRH,RR,bat,normal,0,SRH,0,5,Rashid Khan,Rajiv Gandhi Intl. Cricket Stadium,Bruce Oxenford,C ShamshuDCin,KN Anantapadmanabhan,743,610,608,661,0.536231884,0.5,36,74,-0.449,0.577,568,694.5,0.44,0.56
11145,2019,Mohali,30-03-2019,MI,KXIP,KXIP,field,normal,0,KXIP,0,8,MA Agarwal,IS Bindra Stadium,Vineet Kulkarni,Chris Gaffaney,Anil Chaudhary,616,656,759,446,0.555555556,0.426666667,66,38,0.421,-0.251,830,657,0.55,0.45
11146,2019,Delhi,30-03-2019,KKR,DC,DC,field,tie,0,DC,0,0,P Shaw,Feroz Shah Kotla Ground,Anil Dandekar,Nitin Menon,Marais Erasmus,589,537,406,810,0.563218391,0,37,46,0.028,0.044,756,677,0.62,0.38
11147,2019,Hyderabad,31-03-2019,SRH,RCB,RCB,field,normal,0,SRH,118,0,J Bairstow,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,KN Anantapadmanabhan,C ShamshuDCin,610,641,661,569,0.5,0.506493506,59,34,0.577,-0.607,694.5,560.5,0.58,0.42
11148,2019,Chennai,31-03-2019,CSK,RR,RR,field,normal,0,CSK,8,0,MS Dhoni,M. A. Chidambaram Stadium,O Nandan,Yeshwant Barde,Bruce Oxenford,658,743,700,608,0.649350649,0.536231884,29,48,0.131,-0.449,764,568,0.63,0.37
11149,2019,Mohali,01-04-2019,KXIP,DC,DC,field,normal,0,KXIP,14,0,S Curran,IS Bindra Stadium,Anil Chaudhary,Chris Gaffaney,Vineet Kulkarni,656,537,446,810,0.426666667,0,54,54,-0.251,0.044,657,677,0.59,0.41
11150,2019,Jaipur,02-04-2019,RCB,RR,RR,field,normal,0,RR,0,7,S Gopal,Sawai Mansingh Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon,641,743,569,608,0.506493506,0.536231884,51,61,-0.607,-0.449,560.5,568,0.47,0.53
11151,2019,Mumbai,03-04-2019,MI,CSK,CSK,field,normal,0,MI,37,0,HH Pandya,Wankhede Stadium,Bruce Oxenford,Rod Tucker,Yeshwant Barde,616,658,759,700,0.555555556,0.649350649,42,36,0.421,0.131,830,764,0.54,0.46
11152,2019,Delhi,04-04-2019,DC,SRH,SRH,field,normal,0,SRH,0,5,J Bairstow,Feroz Shah Kotla Ground,C ShamshuDCin,KN Anantapadmanabhan,S Ravi,537,610,810,661,0,0.5,37,71,0.044,0.577,677,694.5,0.33,0.67
11153,2019,Bengaluru,05-04-2019,RCB,KKR,KKR,field,normal,0,KKR,0,5,AD Russell,M. Chinnaswamy Stadium,Anil Chaudhary,Chris Gaffaney,O Nandan,641,589,569,406,0.506493506,0.563218391,53,66,-0.607,0.028,560.5,756,0.41,0.59
11309,2019,Chennai,06-04-2019,CSK,KXIP,CSK,bat,normal,0,CSK,22,0,Harbhajan Singh,M. A. Chidambaram Stadium,KN Ananthapadmanabhan,Rod Tucker,C ShamshuDCin,658,656,700,446,0.649350649,0.426666667,55,47,0.131,-0.251,764,657,0.58,0.42
11310,2019,Hyderabad,06-04-2019,MI,SRH,SRH,field,normal,0,MI,40,0,A Joseph,Rajiv Gandhi Intl. Cricket Stadium,Anil Dandekar,Nitin Menon,Marais Erasmus,616,610,759,661,0.555555556,0.5,30,41,0.421,0.577,830,694.5,0.42,0.58
11311,2019,Bengaluru,07-04-2019,RCB,DC,DC,field,normal,0,DC,0,4,K Rabada,M. Chinnaswamy Stadium,S Ravi,Yeshwant Barde,O Nandan,641,537,569,810,0.506493506,0,43,60,-0.607,0.044,560.5,677,0.67,0.33
11312,2019,Jaipur,07-04-2019,RR,KKR,KKR,field,normal,0,KKR,0,8,H Gurney,Sawai Mansingh Stadium,Chris Gaffaney,Anil Chaudhary,Bruce Oxenford,743,589,608,406,0.536231884,0.563218391,28,67,-0.449,0.028,568,756,0.5,0.5
11313,2019,Mohali,08-04-2019,SRH,KXIP,KXIP,field,normal,0,KXIP,0,6,KL Rahul,IS Bindra Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon,610,656,661,446,0.5,0.426666667,35,38,0.577,-0.251,694.5,657,0.75,0.25
11314,2019,Chennai,09-04-2019,KKR,CSK,CSK,field,normal,0,CSK,0,7,DL Chahar,M. A. Chidambaram Stadium,Rod Tucker,C ShamshuDCin,Ulhas Gandhe,589,658,406,700,0.563218391,0.649350649,33,42,0.028,0.131,756,764,0.39,0.61
11315,2019,Mumbai,10-04-2019,KXIP,MI,MI,field,normal,0,MI,0,3,KA Pollard,Wankhede Stadium,Yeshwant Barde,S Ravi,O Nandan,656,616,446,759,0.426666667,0.555555556,50,50,-0.251,0.421,657,830,0.45,0.55
11316,2019,Jaipur,11-04-2019,RR,CSK,CSK,field,normal,0,CSK,0,4,MS Dhoni,Sawai Mansingh Stadium,Bruce Oxenford,Ulhas Gandhe,Chris Gaffaney,743,658,608,700,0.536231884,0.649350649,60,24,-0.449,0.131,568,764,0.37,0.63
11317,2019,Kolkata,12-04-2019,KKR,DC,DC,field,normal,0,DC,0,7,S Dhawan,Eden Gardens,Yeshwant Barde,O Nandan,Rod Tucker,589,537,406,810,0.563218391,0,42,57,0.028,0.044,756,677,0.62,0.38
11318,2019,Mumbai,13-04-2019,MI,RR,RR,field,normal,0,RR,0,4,JC Buttler,Wankhede Stadium,Nitin Menon,Nanda Kishore,Marais Erasmus,616,743,759,608,0.555555556,0.536231884,57,60,0.421,-0.449,830,568,0.55,0.45
11319,2019,Mohali,13-04-2019,KXIP,RCB,RCB,field,normal,0,RCB,0,8,AB de Villiers,IS Bindra Stadium,S Ravi,Ulhas Gandhe,Nigel Llong,656,641,446,569,0.426666667,0.506493506,60,63,-0.251,-0.607,657,560.5,0.55,0.45
11320,2019,Kolkata,14-04-2019,KKR,CSK,CSK,field,normal,0,CSK,0,5,Imran Tahir,Eden Gardens,Rod Tucker,O Nandan,Yeshwant Barde,589,658,406,700,0.563218391,0.649350649,53,44,0.028,0.131,756,764,0.39,0.61
11321,2019,Hyderabad,14-04-2019,DC,SRH,SRH,field,normal,0,DC,39,0,K Paul,Rajiv Gandhi Intl. Cricket Stadium,Anil Chaudhary,Bruce Oxenford,Chris Gaffaney,537,610,810,661,0,0.5,53,41,0.044,0.577,677,694.5,0.33,0.67
11322,2019,Mumbai,15-04-2019,RCB,MI,MI,field,normal,0,MI,0,5,SL Malinga,Wankhede Stadium,Marais Erasmus,Nitin Menon,Nanda Kishore,641,616,569,759,0.506493506,0.555555556,50,69,-0.607,0.421,560.5,830,0.39,0.61
11323,2019,Mohali,16-04-2019,KXIP,RR,RR,field,normal,0,KXIP,12,0,R Ashwin,IS Bindra Stadium,Anil Chaudhary,Vineet Kulkarni,S Ravi,656,743,446,608,0.426666667,0.536231884,43,62,-0.251,-0.449,657,568,0.41,0.59
11324,2019,Hyderabad,17-04-2019,CSK,SRH,CSK,bat,normal,0,SRH,0,6,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,Ian Gould,Ulhas Gandhe,C ShamshuDCin,658,610,700,661,0.649350649,0.5,44,69,0.131,0.577,764,694.5,0.8,0.2
11325,2019,Delhi,18-04-2019,MI,DC,MI,bat,normal,0,MI,40,0,HH Pandya,Feroz Shah Kotla Ground,Nigel Llong,Bruce Oxenford,Anil Chaudhary,616,537,759,810,0.555555556,0,59,48,0.421,0.044,830,677,0.5,0.5
11326,2019,Kolkata,19-04-2019,RCB,KKR,KKR,field,normal,0,RCB,10,0,V Kohli,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar,641,589,569,406,0.506493506,0.563218391,44,41,-0.607,0.028,560.5,756,0.41,0.59
11327,2019,Jaipur,20-04-2019,MI,RR,RR,field,normal,0,RR,0,5,SPD Smith,Sawai Mansingh Stadium,S Ravi,Yeshwant Barde,O Nandan,616,743,759,608,0.555555556,0.536231884,52,65,0.421,-0.449,830,568,0.55,0.45
11328,2019,Delhi,20-04-2019,KXIP,DC,DC,field,normal,0,DC,0,5,SS Iyer,Feroz Shah Kotla Ground,Ulhas Gandhe,C ShamshuDCin,Bruce Oxenford,656,537,446,810,0.426666667,0,50,60,-0.251,0.044,657,677,0.59,0.41
