,0
-2.0500000000000007,2.0500000000000007
1.6524390243902438,-1.6524390243902438
0.8851351351351351,-0.8851351351351351
0.34481865284974056,-0.34481865284974056
0.9552023121387281,-0.9552023121387281
0.3528497409326423,-0.3528497409326423
0.9391304347826086,-0.9391304347826086
-3.3954545454545455,3.3954545454545455
-3.3479166666666664,3.3479166666666664
-0.17948717948717974,0.17948717948717974
-0.09999999999999964,0.09999999999999964
-0.1999999999999993,0.1999999999999993
0.4236842105263161,-0.4236842105263161
0.7948717948717947,-0.7948717948717947
-0.6109890109890106,0.6109890109890106
0.5608108108108105,-0.5608108108108105
0.3147668393782377,-0.3147668393782377
0.6648648648648647,-0.6648648648648647
-0.0,0.0
-0.75,0.75
-1.9999999999999991,1.9999999999999991
0.5005235602094231,-0.5005235602094231
0.9245901639344254,-0.9245901639344254
0.3525641025641022,-0.3525641025641022
-0.5,0.5
0.4298969072164951,-0.4298969072164951
-0.9499999999999993,0.9499999999999993
0.8461538461538467,-0.8461538461538467
-2.200000000000001,2.200000000000001
-1.4692307692307693,1.4692307692307693
-1.5999999999999996,1.5999999999999996
3.326190476190476,-3.326190476190476
0.4401554404145074,-0.4401554404145074
0.8833333333333337,-0.8833333333333337
0.8243243243243246,-0.8243243243243246
0.8456521739130451,-0.8456521739130451
0.2804123711340205,-0.2804123711340205
-0.8000000000000007,0.8000000000000007
1.2173913043478262,-1.2173913043478262
0.6673913043478272,-0.6673913043478272
-3.1000000000000005,3.1000000000000005
0.3820512820512816,-0.3820512820512816
0.4257731958762898,-0.4257731958762898
-1.25,1.25
0.3051546391752584,-0.3051546391752584
0.29896907216494917,-0.29896907216494917
0.9666666666666659,-0.9666666666666659
0.5684210526315789,-0.5684210526315789
-1.5,1.5
0.4922680412371143,-0.4922680412371143
-1.063730569948186,1.063730569948186
-0.7999999999999989,0.7999999999999989
1.4954022988505757,-1.4954022988505757
3.338028169014086,-3.338028169014086
2.4612236545938213,-2.4612236545938213
4.091666666666667,-4.091666666666667
-1.4000000000000004,1.4000000000000004
0.9152173913043491,-0.9152173913043491
-1.200000000000001,1.200000000000001
0.41269430051813494,-0.41269430051813494
