,0
1.2261072261072261,-1.2261072261072261
0.9256756756756754,-0.9256756756756754
-1.4000000000000004,1.4000000000000004
-1.5500000000000007,1.5500000000000007
-1.0,1.0
-2.6909356725146205,2.6909356725146205
-1.0999999999999996,1.0999999999999996
-1.1000000000000005,1.1000000000000005
0.1999999999999993,-0.1999999999999993
-2.0999999999999996,2.0999999999999996
2.90909090909091,-2.90909090909091
-1.0871134020618545,1.0871134020618545
0.15000000000000036,-0.15000000000000036
0.6140350877192988,-0.6140350877192988
0.5854166666666671,-0.5854166666666671
0.375,-0.375
-0.10000000000000053,0.10000000000000053
-2.7756410256410255,2.7756410256410255
1.6221264367816088,-1.6221264367816088
0.3546391752577325,-0.3546391752577325
0.20000000000000107,-0.20000000000000107
1.5914110429447845,-1.5914110429447845
0.6316753926701573,-0.6316753926701573
-0.6499999999999995,0.6499999999999995
0.4510362694300518,-0.4510362694300518
0.04999999999999982,-0.04999999999999982
-1.0,1.0
0.3474093264248701,-0.3474093264248701
0.38421052631578956,-0.38421052631578956
-2.299999999999999,2.299999999999999
1.9500000000000002,-1.9500000000000002
-0.0,0.0
0.3692307692307697,-0.3692307692307697
-0.0,0.0
-0.8999999999999995,0.8999999999999995
-1.8499999999999996,1.8499999999999996
-0.34999999999999964,0.34999999999999964
-2.3499999999999996,2.3499999999999996
-0.04999999999999982,0.04999999999999982
0.14532788854191647,-0.14532788854191647
0.2664948453608247,-0.2664948453608247
-0.6500000000000004,0.6500000000000004
2.423684210526317,-2.423684210526317
0.4589743589743591,-0.4589743589743591
-0.04999999999999982,0.04999999999999982
-0.5,0.5
-0.34999999999999964,0.34999999999999964
-2.1499999999999995,2.1499999999999995
0.049999999999998934,-0.049999999999998934
0.9499999999999993,-0.9499999999999993
0.7195652173913043,-0.7195652173913043
1.5277777777777777,-1.5277777777777777
-1.25,1.25
0.8388888888888895,-0.8388888888888895
2.4182926829268308,-2.4182926829268308
0.7165745856353585,-0.7165745856353585
-1.75,1.75
-1.3499999999999996,1.3499999999999996
1.8657894736842104,-1.8657894736842104
-2.25,2.25
0.1999999999999993,-0.1999999999999993
0.36752577319587587,-0.36752577319587587
0.09999999999999964,-0.09999999999999964
0.5684210526315789,-0.5684210526315789
-1.345549738219896,1.345549738219896
1.5460122699386503,-1.5460122699386503
-1.0500000000000007,1.0500000000000007
0.6565217391304357,-0.6565217391304357
0.9170329670329673,-0.9170329670329673
-1.7000000000000002,1.7000000000000002
-0.4499999999999993,0.4499999999999993
0.9555555555555557,-0.9555555555555557
-0.8999999999999995,0.8999999999999995
-1.8999999999999995,1.8999999999999995
-2.8575757575757574,2.8575757575757574
0.3969072164948457,-0.3969072164948457
