,0
-5.669536423841059,5.669536423841059
-1.6500000000000004,1.6500000000000004
2.291721854304636,-2.291721854304636
-0.08352402745995491,0.08352402745995491
0.30670103092783485,-0.30670103092783485
0.9817679558011037,-0.9817679558011037
3.9000000000000004,-3.9000000000000004
-0.3000000000000007,0.3000000000000007
0.42820512820512846,-0.42820512820512846
-3.3,3.3
1.5911764705882359,-1.5911764705882359
1.3201754385964897,-1.3201754385964897
0.4937823834196884,-0.4937823834196884
5.216666666666666,-5.216666666666666
-0.39484536082474264,0.39484536082474264
0.6500000000000012,-0.6500000000000012
-0.5,0.5
-1.8942408376963362,1.8942408376963362
0.827027027027027,-0.827027027027027
0.6026315789473689,-0.6026315789473689
-0.14999999999999947,0.14999999999999947
-0.45000000000000107,0.45000000000000107
-0.9108108108108102,0.9108108108108102
2.0096367679762794,-2.0096367679762794
0.4155219780219781,-0.4155219780219781
1.0222222222222213,-1.0222222222222213
0.5293925271850215,-0.5293925271850215
0.05000000000000071,-0.05000000000000071
-0.3125,0.3125
1.8125,-1.8125
-0.9000000000000004,0.9000000000000004
-1.1499999999999986,1.1499999999999986
0.5246073298429321,-0.5246073298429321
2.20064935064935,-2.20064935064935
-0.36428571428571477,0.36428571428571477
3.9037037037037043,-3.9037037037037043
-0.5999999999999996,0.5999999999999996
8.42229394240318,-8.42229394240318
-3.25,3.25
1.0227272727272734,-1.0227272727272734
-0.5750000000000002,0.5750000000000002
-1.25,1.25
0.9813186813186823,-0.9813186813186823
1.8524539877300619,-1.8524539877300619
-0.049999999999998934,0.049999999999998934
-0.7000000000000002,0.7000000000000002
-0.0,0.0
0.4727979274611389,-0.4727979274611389
-0.5,0.5
0.37948717948717814,-0.37948717948717814
0.75,-0.75
0.32061855670103157,-0.32061855670103157
0.04999999999999982,-0.04999999999999982
0.3583333333333343,-0.3583333333333343
1.0972222222222223,-1.0972222222222223
-2.0500000000000007,2.0500000000000007
-4.196273291925466,4.196273291925466
2.4000000000000004,-2.4000000000000004
0.049999999999998934,-0.049999999999998934
